Name,File Name,Size,File
applications internet,applications-internet.svg,128,https://wentin.github.io/elementary-icons/svg/128/applications-internet.svg
applications other,applications-other.svg,128,https://wentin.github.io/elementary-icons/svg/128/applications-other.svg
archive manager,archive-manager.svg,128,https://wentin.github.io/elementary-icons/svg/128/archive-manager.svg
audio headphones,audio-headphones.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-headphones.svg
audio headsets,audio-headsets.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-headsets.svg
audio input microphone,audio-input-microphone.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-input-microphone.svg
audio mpeg,audio-mpeg.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-mpeg.svg
audio speakers,audio-speakers.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-speakers.svg
audio x generic,audio-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-generic.svg
audio x mp3 playlist rtl,audio-x-mp3-playlist-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-mp3-playlist-rtl.svg
audio x mp3 playlist,audio-x-mp3-playlist.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-mp3-playlist.svg
audio x mpegurl rtl,audio-x-mpegurl-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-mpegurl-rtl.svg
audio x mpegurl,audio-x-mpegurl.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-mpegurl.svg
audio x playlist rtl,audio-x-playlist-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-playlist-rtl.svg
audio x playlist,audio-x-playlist.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-playlist.svg
audio x scpls rtl,audio-x-scpls-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-scpls-rtl.svg
audio x scpls,audio-x-scpls.svg,128,https://wentin.github.io/elementary-icons/svg/128/audio-x-scpls.svg
avatar default,avatar-default.svg,128,https://wentin.github.io/elementary-icons/svg/128/avatar-default.svg
binary,binary.svg,128,https://wentin.github.io/elementary-icons/svg/128/binary.svg
bookmark missing,bookmark-missing.svg,128,https://wentin.github.io/elementary-icons/svg/128/bookmark-missing.svg
camera web,camera-web.svg,128,https://wentin.github.io/elementary-icons/svg/128/camera-web.svg
computer convertible,computer-convertible.svg,128,https://wentin.github.io/elementary-icons/svg/128/computer-convertible.svg
computer laptop,computer-laptop.svg,128,https://wentin.github.io/elementary-icons/svg/128/computer-laptop.svg
computer,computer.svg,128,https://wentin.github.io/elementary-icons/svg/128/computer.svg
dialog information,dialog-information.svg,128,https://wentin.github.io/elementary-icons/svg/128/dialog-information.svg
dialog question,dialog-question.svg,128,https://wentin.github.io/elementary-icons/svg/128/dialog-question.svg
distributor logo,distributor-logo.svg,128,https://wentin.github.io/elementary-icons/svg/128/distributor-logo.svg
document rtl,document-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/document-rtl.svg
document,document.svg,128,https://wentin.github.io/elementary-icons/svg/128/document.svg
drive cdrom,drive-cdrom.svg,128,https://wentin.github.io/elementary-icons/svg/128/drive-cdrom.svg
drive harddisk solidstate,drive-harddisk-solidstate.svg,128,https://wentin.github.io/elementary-icons/svg/128/drive-harddisk-solidstate.svg
drive harddisk,drive-harddisk.svg,128,https://wentin.github.io/elementary-icons/svg/128/drive-harddisk.svg
drive optical,drive-optical.svg,128,https://wentin.github.io/elementary-icons/svg/128/drive-optical.svg
drive removable media usb,drive-removable-media-usb.svg,128,https://wentin.github.io/elementary-icons/svg/128/drive-removable-media-usb.svg
empty,empty.svg,128,https://wentin.github.io/elementary-icons/svg/128/empty.svg
exec,exec.svg,128,https://wentin.github.io/elementary-icons/svg/128/exec.svg
folder documents drag accept,folder-documents-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-documents-drag-accept.svg
folder documents open,folder-documents-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-documents-open.svg
folder documents,folder-documents.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-documents.svg
folder download drag accept,folder-download-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-download-drag-accept.svg
folder download open,folder-download-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-download-open.svg
folder download,folder-download.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-download.svg
folder drag accept,folder-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-drag-accept.svg
folder music drag accept,folder-music-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-music-drag-accept.svg
folder music open,folder-music-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-music-open.svg
folder music,folder-music.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-music.svg
folder open,folder-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-open.svg
folder pictures drag accept,folder-pictures-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-pictures-drag-accept.svg
folder pictures open,folder-pictures-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-pictures-open.svg
folder pictures,folder-pictures.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-pictures.svg
folder publicshare drag accept,folder-publicshare-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-publicshare-drag-accept.svg
folder publicshare open,folder-publicshare-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-publicshare-open.svg
folder publicshare,folder-publicshare.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-publicshare.svg
folder recent,folder-recent.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-recent.svg
folder remote drag accept,folder-remote-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-remote-drag-accept.svg
folder remote open,folder-remote-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-remote-open.svg
folder remote,folder-remote.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-remote.svg
folder saved search,folder-saved-search.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-saved-search.svg
folder tag,folder-tag.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-tag.svg
folder templates drag accept,folder-templates-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-templates-drag-accept.svg
folder templates open,folder-templates-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-templates-open.svg
folder templates,folder-templates.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-templates.svg
folder videos drag accept,folder-videos-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-videos-drag-accept.svg
folder videos open,folder-videos-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-videos-open.svg
folder videos,folder-videos.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder-videos.svg
folder,folder.svg,128,https://wentin.github.io/elementary-icons/svg/128/folder.svg
font x generic,font-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/font-x-generic.svg
gtk network,gtk-network.svg,128,https://wentin.github.io/elementary-icons/svg/128/gtk-network.svg
html,html.svg,128,https://wentin.github.io/elementary-icons/svg/128/html.svg
image missing,image-missing.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-missing.svg
image x 3ds,image-x-3ds.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-x-3ds.svg
image x compressed xcf,image-x-compressed-xcf.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-x-compressed-xcf.svg
image x generic,image-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-x-generic.svg
image x svg xml,image-x-svg+xml.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-x-svg+xml.svg
image x xcf,image-x-xcf.svg,128,https://wentin.github.io/elementary-icons/svg/128/image-x-xcf.svg
image,image.svg,128,https://wentin.github.io/elementary-icons/svg/128/image.svg
inode directory,inode-directory.svg,128,https://wentin.github.io/elementary-icons/svg/128/inode-directory.svg
input gaming,input-gaming.svg,128,https://wentin.github.io/elementary-icons/svg/128/input-gaming.svg
input mouse,input-mouse.svg,128,https://wentin.github.io/elementary-icons/svg/128/input-mouse.svg
input tablet,input-tablet.svg,128,https://wentin.github.io/elementary-icons/svg/128/input-tablet.svg
internet chat,internet-chat.svg,128,https://wentin.github.io/elementary-icons/svg/128/internet-chat.svg
internet feed,internet-feed.svg,128,https://wentin.github.io/elementary-icons/svg/128/internet-feed.svg
internet mail,internet-mail.svg,128,https://wentin.github.io/elementary-icons/svg/128/internet-mail.svg
internet news reader,internet-news-reader.svg,128,https://wentin.github.io/elementary-icons/svg/128/internet-news-reader.svg
internet web browser,internet-web-browser.svg,128,https://wentin.github.io/elementary-icons/svg/128/internet-web-browser.svg
library music,library-music.svg,128,https://wentin.github.io/elementary-icons/svg/128/library-music.svg
media cdr,media-cdr.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-cdr.svg
media cdrom,media-cdrom.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-cdrom.svg
media cdrw,media-cdrw.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-cdrw.svg
media dvd,media-dvd.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-dvd.svg
media dvdrw,media-dvdrw.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-dvdrw.svg
media optical,media-optical.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-optical.svg
media video,media-video.svg,128,https://wentin.github.io/elementary-icons/svg/128/media-video.svg
model,model.svg,128,https://wentin.github.io/elementary-icons/svg/128/model.svg
multimedia audio player,multimedia-audio-player.svg,128,https://wentin.github.io/elementary-icons/svg/128/multimedia-audio-player.svg
multimedia photo manager,multimedia-photo-manager.svg,128,https://wentin.github.io/elementary-icons/svg/128/multimedia-photo-manager.svg
multimedia video player,multimedia-video-player.svg,128,https://wentin.github.io/elementary-icons/svg/128/multimedia-video-player.svg
network server,network-server.svg,128,https://wentin.github.io/elementary-icons/svg/128/network-server.svg
network workgroup,network-workgroup.svg,128,https://wentin.github.io/elementary-icons/svg/128/network-workgroup.svg
office address book,office-address-book.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-address-book.svg
office calendar,office-calendar.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-calendar.svg
office contact,office-contact.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-contact.svg
office database,office-database.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-database.svg
office document rtl,office-document-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-document-rtl.svg
office document,office-document.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-document.svg
office illustration,office-illustration.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-illustration.svg
office spreadsheet,office-spreadsheet.svg,128,https://wentin.github.io/elementary-icons/svg/128/office-spreadsheet.svg
org gnome ArchiveManager,org.gnome.ArchiveManager.svg,128,https://wentin.github.io/elementary-icons/svg/128/org.gnome.ArchiveManager.svg
org gnome Epiphany,org.gnome.Epiphany.svg,128,https://wentin.github.io/elementary-icons/svg/128/org.gnome.Epiphany.svg
org gnome Evince,org.gnome.Evince.svg,128,https://wentin.github.io/elementary-icons/svg/128/org.gnome.Evince.svg
org gnome font viewer,org.gnome.font-viewer.svg,128,https://wentin.github.io/elementary-icons/svg/128/org.gnome.font-viewer.svg
package x generic,package-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/package-x-generic.svg
package,package.svg,128,https://wentin.github.io/elementary-icons/svg/128/package.svg
phone,phone.svg,128,https://wentin.github.io/elementary-icons/svg/128/phone.svg
postscript viewer,postscript-viewer.svg,128,https://wentin.github.io/elementary-icons/svg/128/postscript-viewer.svg
preferences desktop accessibility,preferences-desktop-accessibility.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-desktop-accessibility.svg
preferences desktop font,preferences-desktop-font.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-desktop-font.svg
preferences desktop online accounts,preferences-desktop-online-accounts.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-desktop-online-accounts.svg
preferences desktop,preferences-desktop.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-desktop.svg
preferences system network,preferences-system-network.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-system-network.svg
preferences system power,preferences-system-power.svg,128,https://wentin.github.io/elementary-icons/svg/128/preferences-system-power.svg
process completed,process-completed.svg,128,https://wentin.github.io/elementary-icons/svg/128/process-completed.svg
scanner,scanner.svg,128,https://wentin.github.io/elementary-icons/svg/128/scanner.svg
security high,security-high.svg,128,https://wentin.github.io/elementary-icons/svg/128/security-high.svg
security low,security-low.svg,128,https://wentin.github.io/elementary-icons/svg/128/security-low.svg
security medium,security-medium.svg,128,https://wentin.github.io/elementary-icons/svg/128/security-medium.svg
shellscript,shellscript.svg,128,https://wentin.github.io/elementary-icons/svg/128/shellscript.svg
software update available,software-update-available.svg,128,https://wentin.github.io/elementary-icons/svg/128/software-update-available.svg
system file manager,system-file-manager.svg,128,https://wentin.github.io/elementary-icons/svg/128/system-file-manager.svg
system help,system-help.svg,128,https://wentin.github.io/elementary-icons/svg/128/system-help.svg
system software install,system-software-install.svg,128,https://wentin.github.io/elementary-icons/svg/128/system-software-install.svg
system software update,system-software-update.svg,128,https://wentin.github.io/elementary-icons/svg/128/system-software-update.svg
system,system.svg,128,https://wentin.github.io/elementary-icons/svg/128/system.svg
tag,tag.svg,128,https://wentin.github.io/elementary-icons/svg/128/tag.svg
text calendar,text-calendar.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-calendar.svg
text css,text-css.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-css.svg
text csv,text-csv.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-csv.svg
text directory,text-directory.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-directory.svg
text enriched rtl,text-enriched-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-enriched-rtl.svg
text enriched,text-enriched.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-enriched.svg
text html,text-html.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-html.svg
text htmlh,text-htmlh.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-htmlh.svg
text markdown,text-markdown.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-markdown.svg
text plain rtl,text-plain-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-plain-rtl.svg
text plain,text-plain.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-plain.svg
text richtext rtl,text-richtext-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-richtext-rtl.svg
text richtext,text-richtext.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-richtext.svg
text rtl,text-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-rtl.svg
text spreadsheet,text-spreadsheet.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-spreadsheet.svg
text x bibtex,text-x-bibtex.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-bibtex.svg
text x c  ,text-x-c++.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-c++.svg
text x c  src,text-x-c++src.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-c++src.svg
text x changelog,text-x-changelog.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-changelog.svg
text x chdr,text-x-chdr.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-chdr.svg
text x cmake,text-x-cmake.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-cmake.svg
text x copying,text-x-copying.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-copying.svg
text x csharp,text-x-csharp.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-csharp.svg
text x csrc,text-x-csrc.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-csrc.svg
text x generic rtl,text-x-generic-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-generic-rtl.svg
text x generic template rtl,text-x-generic-template-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-generic-template-rtl.svg
text x generic template,text-x-generic-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-generic-template.svg
text x generic,text-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-generic.svg
text x gettext translation template,text-x-gettext-translation-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-gettext-translation-template.svg
text x gettext translation,text-x-gettext-translation.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-gettext-translation.svg
text x go,text-x-go.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-go.svg
text x install,text-x-install.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-install.svg
text x java source,text-x-java-source.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-java-source.svg
text x java,text-x-java.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-java.svg
text x makefile,text-x-makefile.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-makefile.svg
text x meson,text-x-meson.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-meson.svg
text x patch,text-x-patch.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-patch.svg
text x preview,text-x-preview.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-preview.svg
text x python,text-x-python.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-python.svg
text x python3,text-x-python3.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-python3.svg
text x readme,text-x-readme.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-readme.svg
text x sass,text-x-sass.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-sass.svg
text x script,text-x-script.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-script.svg
text x scss,text-x-scss.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-scss.svg
text x source,text-x-source.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-source.svg
text x sql,text-x-sql.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-sql.svg
text x ssa,text-x-ssa.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-ssa.svg
text x tex,text-x-tex.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-tex.svg
text x vala,text-x-vala.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-x-vala.svg
text xml,text-xml.svg,128,https://wentin.github.io/elementary-icons/svg/128/text-xml.svg
text,text.svg,128,https://wentin.github.io/elementary-icons/svg/128/text.svg
unknown,unknown.svg,128,https://wentin.github.io/elementary-icons/svg/128/unknown.svg
user bookmarks,user-bookmarks.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-bookmarks.svg
user desktop open,user-desktop-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-desktop-open.svg
user desktop,user-desktop.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-desktop.svg
user home drag accept,user-home-drag-accept.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-home-drag-accept.svg
user home open,user-home-open.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-home-open.svg
user home,user-home.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-home.svg
user trash,user-trash.svg,128,https://wentin.github.io/elementary-icons/svg/128/user-trash.svg
utilities system monitor,utilities-system-monitor.svg,128,https://wentin.github.io/elementary-icons/svg/128/utilities-system-monitor.svg
utilities terminal,utilities-terminal.svg,128,https://wentin.github.io/elementary-icons/svg/128/utilities-terminal.svg
vcalendar,vcalendar.svg,128,https://wentin.github.io/elementary-icons/svg/128/vcalendar.svg
vcard,vcard.svg,128,https://wentin.github.io/elementary-icons/svg/128/vcard.svg
video display tv,video-display-tv.svg,128,https://wentin.github.io/elementary-icons/svg/128/video-display-tv.svg
video display,video-display.svg,128,https://wentin.github.io/elementary-icons/svg/128/video-display.svg
video x generic,video-x-generic.svg,128,https://wentin.github.io/elementary-icons/svg/128/video-x-generic.svg
web browser,web-browser.svg,128,https://wentin.github.io/elementary-icons/svg/128/web-browser.svg
wordprocessing rtl,wordprocessing-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/wordprocessing-rtl.svg
wordprocessing,wordprocessing.svg,128,https://wentin.github.io/elementary-icons/svg/128/wordprocessing.svg
www,www.svg,128,https://wentin.github.io/elementary-icons/svg/128/www.svg
x office address book,x-office-address-book.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-address-book.svg
x office calendar,x-office-calendar.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-calendar.svg
x office document rtl,x-office-document-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-document-rtl.svg
x office document template rtl,x-office-document-template-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-document-template-rtl.svg
x office document template,x-office-document-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-document-template.svg
x office document,x-office-document.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-document.svg
x office drawing template,x-office-drawing-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-drawing-template.svg
x office drawing,x-office-drawing.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-drawing.svg
x office presentation rtl,x-office-presentation-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-presentation-rtl.svg
x office presentation template rtl,x-office-presentation-template-rtl.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-presentation-template-rtl.svg
x office presentation template,x-office-presentation-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-presentation-template.svg
x office presentation,x-office-presentation.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-presentation.svg
x office spreadsheet template,x-office-spreadsheet-template.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-spreadsheet-template.svg
x office spreadsheet,x-office-spreadsheet.svg,128,https://wentin.github.io/elementary-icons/svg/128/x-office-spreadsheet.svg
ac adapter symbolic,ac-adapter-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/ac-adapter-symbolic.svg
accessories calculator symbolic,accessories-calculator-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/accessories-calculator-symbolic.svg
accessories text editor symbolic,accessories-text-editor-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/accessories-text-editor-symbolic.svg
action unavailable symbolic,action-unavailable-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/action-unavailable-symbolic.svg
address book new symbolic,address-book-new-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/address-book-new-symbolic.svg
airplane mode symbolic,airplane-mode-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/airplane-mode-symbolic.svg
alarm symbolic,alarm-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/alarm-symbolic.svg
align horizontal baseline symbolic,align-horizontal-baseline-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-baseline-symbolic.svg
align horizontal center symbolic,align-horizontal-center-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-center-symbolic.svg
align horizontal left symbolic,align-horizontal-left-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-left-symbolic.svg
align horizontal left to anchor symbolic,align-horizontal-left-to-anchor-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-left-to-anchor-symbolic.svg
align horizontal right symbolic,align-horizontal-right-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-right-symbolic.svg
align horizontal right to anchor symbolic,align-horizontal-right-to-anchor-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-horizontal-right-to-anchor-symbolic.svg
align vertical baseline symbolic,align-vertical-baseline-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-baseline-symbolic.svg
align vertical bottom symbolic,align-vertical-bottom-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-bottom-symbolic.svg
align vertical bottom to anchor symbolic,align-vertical-bottom-to-anchor-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-bottom-to-anchor-symbolic.svg
align vertical center symbolic,align-vertical-center-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-center-symbolic.svg
align vertical top symbolic,align-vertical-top-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-top-symbolic.svg
align vertical top to anchor symbolic,align-vertical-top-to-anchor-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/align-vertical-top-to-anchor-symbolic.svg
application add symbolic,application-add-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-add-symbolic.svg
application certificate symbolic,application-certificate-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-certificate-symbolic.svg
application content gambling symbolic,application-content-gambling-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-content-gambling-symbolic.svg
application content illicit substance symbolic,application-content-illicit-substance-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-content-illicit-substance-symbolic.svg
application content offensive language symbolic,application-content-offensive-language-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-content-offensive-language-symbolic.svg
application content sex nudity symbolic,application-content-sex-nudity-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-content-sex-nudity-symbolic.svg
application content violence symbolic,application-content-violence-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-content-violence-symbolic.svg
application exit symbolic,application-exit-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-exit-symbolic.svg
application menu symbolic,application-menu-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-menu-symbolic.svg
application rss xml symbolic,application-rss+xml-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-rss+xml-symbolic.svg
application x appliance symbolic,application-x-appliance-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-x-appliance-symbolic.svg
application x class file symbolic,application-x-class-file-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-x-class-file-symbolic.svg
application x executable symbolic,application-x-executable-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-x-executable-symbolic.svg
application x firmware symbolic,application-x-firmware-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-x-firmware-symbolic.svg
application xml symbolic,application-xml-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/application-xml-symbolic.svg
applications development symbolic,applications-development-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-development-symbolic.svg
applications education symbolic,applications-education-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-education-symbolic.svg
applications engineering symbolic,applications-engineering-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-engineering-symbolic.svg
applications games symbolic,applications-games-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-games-symbolic.svg
applications graphics symbolic,applications-graphics-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-graphics-symbolic.svg
applications internet symbolic,applications-internet-symbolic.svg,symbolic,https://wentin.github.io/elementary-icons/svg/symbolic/applications-internet-symbolic.svg
